Metal Type,Density,Young's Modulus,Yield Strength,Tensile Strength,Specific Heat,Coefficient of Thermal Expansion,"Aluminum, Al","Chromium, Cr","Copper, Cu","Iron, Fe","Magnesium, Mg","Manganese, Mn","Silicon, Si","Titanium, Ti","Zinc, Zn","Zirconium, Zr","Vanadium, V","Boron, B","Nickel, Ni","Gallium, Ga","Oxygen, O","Beryllium, Be","Bismuth, Bi","Lead, Pb","Tin, Sn","Scandium, Sc","Lithium, Li","Silver, Ag","Carbon, C","Cobalt, Co","Molybdenum, Mo","Niobium, Nb (Columbium, Cb)","Phosphorus, P","Sulfur, S","Tungsten, W","Hydrogen, H","Nitrogen, N","Yttrium, Y","Palladium, Pd","Tantalum, Ta"
Titanium,4.48,0.4926368834126188,-0.5745135923832367,-0.379658244274174,0.9865033289918784,1.0620703827020277,6.708500000000004,6.68,0.18,0.5610000000000004,0.0,0.0,0.0387,83.57274999999998,0.0,2.0569999999999995,4.755,0.0,0.55,0.0,0.1805999999999998,0.0,0.0,0.0,1.2509999999999992,0.0,0.0,0.0,0.0679999999999999,0.0,2.2125000000000004,0.0,0.0,0.0003,0.0,0.00587,0.1525999999999999,0.0,0.0,0.01
Titanium,4.82,0.1143314000406225,0.6279782287376902,0.5926323291252388,0.1999704427660829,-0.9684060880135544,6.1865,0.12,0.0,0.2646999999999999,0.0,0.0,0.0129,86.21275000000001,0.0,2.36,0.0,0.0,0.0,0.0,0.1323999999999998,0.0,0.0,0.0,1.5495,0.0,0.0,0.0,0.0574999999999999,0.0,2.4175000000000004,0.0,0.0,0.0,0.0,0.0132999999999999,0.0499999999999999,0.0,0.0,0.0
Titanium,4.45,1.0330732882297564,-0.0634545684068428,-0.0643207610094996,-0.4202253034467698,-0.8427325694179076,6.501500000000004,4.065,0.1504999999999999,0.4194000000000003,0.0,0.0,0.0597999999999999,82.78084999999996,0.0,2.176999999999999,3.895,0.0,0.0,0.0,0.1584,0.0,0.0,0.0,2.434000000000001,0.0,0.0,0.0,0.0566999999999999,0.0,1.5830000000000002,0.02,0.0,0.0,0.0,0.0144199999999999,0.0846,0.0,0.0,0.01
Titanium,4.48,0.4277845148345622,-0.5143890013271903,-0.379658244274174,0.9282416337158936,-0.840015304150981,6.903000000000004,0.0,0.0504999999999999,0.5990000000000004,0.0,0.0,0.0114,84.85006000000004,0.0,0.81,0.99,0.0,0.0,0.0,0.1776999999999998,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0660999999999999,0.0,0.9195,0.06,0.0,0.0,0.0,0.0150549999999999,0.0500999999999999,0.0,0.0,0.01
Titanium,4.54,0.6007241643760464,0.9286011840179218,0.802857317968355,4.423943350274982,-0.5666584182975293,6.538000000000003,1.91,0.206,0.3045000000000002,0.0,0.0,0.0726999999999999,85.97894999999997,0.0,1.947,4.185,0.0,0.0,0.0,0.1786999999999999,0.0,0.1469999999999999,0.0,1.442,0.0,0.0,0.0,0.0535999999999999,0.0,2.3795,0.0,0.0,0.0,0.0,0.0130249999999999,0.0425,0.0,0.0,0.0
Titanium,4.56,-0.0477995214045187,-1.2659463895277696,-0.9314988399873544,0.1999704427660829,0.4092926900758707,2.8295,1.22,0.0,0.2583,0.0,0.0,0.0036,76.45800000000001,0.0,0.306,12.805,0.0,0.0,0.0,0.1486,0.0,0.0,0.0,0.278,0.0,0.0,0.0,0.0706999999999999,0.0,0.63,0.0,0.0,0.0,0.0,0.0149999999999999,0.0499999999999999,0.0,0.0,0.0
Titanium,4.69,0.8709423667846152,1.1991618437701304,1.0393604304168609,-0.2952539670797883,-0.840015304150981,6.681500000000003,2.62,0.0705,0.2850000000000001,0.0,0.08,0.1117,87.78347000000002,0.0,2.269,2.0875,0.0,0.0,0.0,0.1584999999999999,0.0,0.0315,0.0,2.7030000000000003,0.0,0.0,0.0,0.0828999999999998,0.0,1.6875,0.0,0.0,0.0,0.0,0.0140049999999999,0.1016,0.0,0.0,0.01
Titanium,4.69,0.8709423667846152,0.1770437958173425,0.1721823514390062,1.8021670628556632,0.5186173293154549,7.241000000000005,3.7,0.1815,0.3297000000000002,0.0,0.0,0.0381,84.41595,0.0,1.956999999999999,3.3525,0.0,0.0,0.0,0.1568999999999997,0.0,0.0,0.0,1.472,0.0,0.0,0.0,0.0716999999999999,0.0,1.4664999999999997,0.0,0.0,0.0,0.0,0.0144899999999999,0.0868,0.0,0.0,0.0
Titanium,4.82,0.1143314000406225,1.0488503661300146,1.09191667762764,0.1999704427660829,0.5186173293154549,6.413,0.0,0.0,0.2521999999999999,0.0,0.08,0.0461,88.53147000000003,0.0,1.818,0.0,0.0,0.0,0.0,0.1604999999999999,0.0,0.0874999999999999,0.0,1.4065,0.0,0.0,0.0,0.0636999999999999,0.0,1.2904999999999995,0.0,0.0,0.0,0.0,0.0138099999999999,0.0492999999999999,0.0,0.0,0.0
Titanium,4.55,0.7628550858211877,0.0718257614692614,0.1984604750443957,0.1999704427660829,-0.840015304150981,6.618500000000001,0.0,0.2360000000000001,0.3870000000000002,0.0,0.0,0.0094,83.35803999999996,0.0,0.08,4.555,0.0,0.0,0.0,0.1789999999999997,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0520999999999999,0.0,0.211,0.0,0.0,0.0,0.0,0.0148249999999999,0.0434,0.0,0.0,0.0
Titanium,4.48,0.4926368834126188,-0.3340152281590514,-0.1957113790364472,0.9865033289918784,-0.6824139186688749,6.370000000000001,0.0,0.2795000000000003,0.4940000000000007,0.0,0.0,0.0102,83.16354000000014,0.0,0.35,4.92,0.0,0.0,0.0,0.1956999999999996,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0503999999999999,0.0,0.401,0.0,0.0,0.0,0.0,0.0150249999999999,0.0407,0.0,0.0,0.01
Titanium,4.54,0.3305059619674775,0.4025110122775163,0.3298510930713434,4.423943350274982,-0.1635068281935903,7.3350000000000035,2.28,0.0235,0.2675000000000002,0.0,0.0,0.0715999999999999,86.88798000000001,0.0,1.732,0.6325,0.0,0.0,0.0,0.1559999999999999,0.0,0.1469999999999999,0.0,1.636,0.0,0.0,0.0,0.0716999999999999,0.0,2.3795,0.0,0.0,0.0,0.0,0.00601,0.0360999999999999,0.0,0.0,0.0
Titanium,5.7,-2.3689738800941247,-1.2659463895277696,-1.1259569546672368,-1.3492080346223452,-0.840015304150981,2.823,6.86,0.095,0.5572000000000003,0.0,0.0,0.0321,78.08,0.0,3.25,8.13,0.0,0.55,0.0,0.1546,0.0,0.035,0.0,3.4725000000000006,0.0,0.0,0.0,0.0612999999999999,0.0,3.3569999999999998,0.0,0.0,0.0003,0.0,0.00385,0.1521999999999999,0.0,0.1441000000000002,0.0
Titanium,4.76,-0.3180177238130875,0.3273552734574584,0.356129216676733,-0.5283007481837277,2.339185058160479,5.096,5.36,0.165,0.3062000000000002,0.0,0.0,0.0525999999999999,85.71249,0.0,2.3119999999999994,0.29,0.0,0.55,0.0,0.1454,0.0,0.0069999999999999,0.0,2.0665000000000004,0.0,0.0,0.0,0.0615999999999999,0.0,3.010500000000001,0.0,0.0,0.0003,0.0,0.00525,0.1536999999999999,0.0,0.0,0.0
Titanium,6.45,-4.209159838496478,-2.4083136195926502,-2.363656576481084,-5.77185332302236,2.4207030161684635,1.9585,7.68,0.055,0.5530000000000003,0.0,0.0,0.1245,73.00120000000001,0.0,3.6429999999999993,8.075,0.0,2.2,0.0,0.1573,0.0,0.0104999999999999,0.0,4.490500000000001,0.0,0.0,0.0,0.0570999999999999,0.0,3.0985,1.78,0.0,0.0003,0.0,0.0706849999999998,0.158,0.0,0.1437000000000002,1.09
Titanium,4.53,0.4926368834126188,0.6129470809736786,0.6057713909279335,0.0321767603712341,0.0183235059186702,6.8980000000000015,0.0,0.073,0.2703000000000002,0.0,0.0,0.0048,89.71358000000002,0.0,0.19,2.8025,0.0,0.0,0.0,0.1517999999999998,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.079,0.0,0.753,0.0,0.0,0.0,0.0,0.0140549999999999,0.0496999999999999,0.0,0.0,0.0
Titanium,4.65,0.4385932429309051,1.5298470945783853,1.591201026130041,-0.5283007481837277,-0.840015304150981,6.724500000000003,2.31,0.105,0.254,0.0,0.08,0.1222,87.54432000000003,0.0,2.036,0.41,0.0,0.0,0.0,0.1598999999999999,0.0,0.0909999999999999,0.0,2.57,0.0,0.0,0.0,0.0690999999999999,0.0,1.5855,0.0,0.0,0.0,0.0,0.01103,0.0496999999999999,0.0,0.0,0.0
Titanium,4.5,-0.0477995214045187,-2.1678152553684646,-2.484535945065876,0.0543162045761207,-0.840015304150981,1.905,0.155,0.0,0.3474000000000001,0.0,0.0,0.0464999999999999,76.17430000000002,0.0,3.286,8.305,0.0,0.0,0.0,0.1539,0.0,0.0,0.0,2.373,0.0,0.0,0.0,0.0527999999999999,0.0,2.757000000000001,1.7,0.0,0.0,0.0,0.0680099999999998,0.0496999999999999,0.0,0.0,1.65
Titanium,4.48,0.2764623214857638,0.2071060913453657,0.1459042278336166,-0.0913380336138413,-0.1454641868211489,7.169000000000003,0.0,0.022,0.4377000000000002,0.0,0.0,0.0128,87.25929000000001,0.0,0.8919999999999999,0.3,0.0,0.0,0.0,0.1465999999999997,0.0,0.0,0.0,1.396,0.0,0.0,0.0,0.0701999999999999,0.0,1.5,0.06,0.0,0.0,0.0,0.0149549999999999,0.0502999999999999,0.0,0.0,0.01
Titanium,4.8,0.3845496024491913,0.958663479545945,0.8554135651791341,-0.0971642031414489,-0.0175896833592973,7.121000000000002,0.0,0.1,0.2687000000000001,0.0,0.08,0.0402,88.87572000000002,0.0,1.4599999999999995,0.2575,0.0,0.0,0.0,0.1657999999999999,0.0,0.0,0.0,1.1505,0.0,0.0,0.0,0.0776999999999999,0.0,1.412,0.0,0.0,0.0,0.0,0.0139699999999999,0.0488999999999999,0.0,0.0,0.0
Titanium,4.82,0.22241868100405,0.7181651153217596,0.6189104527306283,0.7825873955259315,0.5186173293154549,6.091000000000003,5.52,0.0104999999999999,0.318,0.0,0.0,0.0377,85.56549000000001,0.0,2.383,0.315,0.0,0.55,0.0,0.1502,0.0,0.035,0.0,1.4469999999999998,0.0,0.0,0.0,0.0620999999999999,0.0,2.881,0.0,0.0,0.0003,0.0,0.0044,0.1515999999999999,0.0,0.0,0.0
Titanium,4.7,-0.0477995214045187,0.597915933209667,0.4612417110982911,0.1999704427660829,-0.7611330934519376,6.187,0.04,0.0,0.272,0.0,0.0,0.0164,86.23540000000001,0.0,2.235,0.0,0.0,0.0,0.0,0.1331999999999998,0.0,0.0,0.0,1.5515,0.0,0.0,0.0,0.0568999999999999,0.0,1.8605,0.0,0.0,0.0,0.0,0.0132449999999999,0.0499999999999999,0.0,0.0,0.0
Titanium,4.54,0.4277845148345622,-0.1235791594628891,-0.0905988846148891,-1.6935346537034233,-0.2965622507644085,7.010500000000004,0.97,0.09,0.7089,0.0,0.0,0.0205,84.65439999999995,0.0,2.231999999999999,0.7,0.0,0.0,0.0,0.1611,0.0,0.0,0.0,2.3380000000000014,0.0,0.0,0.0,0.0702999999999999,0.0,2.204,0.0,0.0,0.0,0.0,0.0149349999999999,0.0502999999999999,0.0,0.0,0.0
Titanium,4.54,0.6547678048577601,0.4476044555695511,0.356129216676733,-1.6935346537034233,-0.2965622507644085,5.445500000000002,2.28,0.156,0.8419999999999997,0.0,0.0,0.0287,84.73503,0.0,1.6129999999999998,4.995,0.0,0.0,0.0,0.1757999999999998,0.0,0.0,0.0,2.3185,0.0,0.0,0.0,0.0607999999999999,0.0,2.3175,0.0,0.0,0.0,0.0,0.0135799999999999,0.0434,0.0,0.0,0.0
Titanium,4.55,0.4385932429309051,-0.2438283415749818,-0.2219895026418368,0.0499465774304094,-0.0213032792240985,6.667500000000001,0.0,0.005,0.3742000000000001,0.0,0.0,0.013,84.21588999999996,0.0,0.286,0.825,0.0,0.0,0.0,0.1628999999999999,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0717,0.0,0.8009999999999999,0.0,0.0,0.0,0.0,0.0149549999999999,0.0502999999999999,0.0,0.0,0.0
Titanium,5.06,0.1143314000406225,0.8985388884898986,0.6977448235467969,0.1999704427660829,0.2468908026221687,6.4385,0.04,0.0285,0.4625,0.0,0.0,0.018,86.25480000000003,0.0,1.7849999999999997,0.18,0.0,0.0,0.0,0.1452999999999998,0.0,0.0,0.0,1.5024999999999995,0.0,0.0,0.0,0.0585999999999999,0.0,1.3679999999999994,0.0,0.0,0.0,0.0,0.0136949999999999,0.0515999999999999,0.0,0.008,0.0
Titanium,4.84,0.4926368834126188,-0.0634545684068428,0.1459042278336166,-0.5283007481837277,0.4351067101117115,5.275500000000002,6.29,0.186,0.3277000000000002,0.0,0.0,0.0166,83.88215,0.0,2.453999999999999,4.14,0.0,0.55,0.0,0.1684999999999998,0.0,0.035,0.0,1.952,0.0,0.0,0.0,0.0654999999999999,0.0,2.84,0.0,0.0,0.0003,0.0,0.00428,0.1511999999999999,0.0,0.0,0.0
Titanium,4.37,0.7628550858211877,0.5077290466255974,0.5400760819144597,-0.4700390529077429,-0.6834464794702945,6.869000000000002,0.0,0.1459999999999999,0.3919000000000001,0.0,0.0,0.0264,87.28656000000002,0.0,0.737,3.365,0.0,0.0,0.0,0.1608999999999999,0.0,0.0,0.0,2.3905000000000003,0.0,0.0,0.0,0.0649,0.0,0.8815,0.06,0.0,0.0,0.0,0.0140399999999999,0.0526999999999999,0.0,0.0,0.08
Titanium,4.700500000000002,-0.6546069210972486,-1.1408872401311931,-0.8386056730423025,0.2291012904040591,1.2958457711671512,3.8,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.692700000000001,-0.1304862913415408,-0.0288829285496161,0.016878640931154,0.2963935484478194,-0.840015304150981,0.0,0.0,0.0,0.3,0.0,0.0,0.0,99.227,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.05,0.0,0.0,0.0
Titanium,4.684399999999998,-0.7017275712332547,-1.3448298529933032,-1.4176704048106663,-0.6279282471056548,-0.840015304150981,2.25,0.0,0.0,0.12,0.0,0.0,0.25,81.0,0.0,5.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.008,0.4,0.0,0.0,0.0
Titanium,4.642599999999999,0.0756523665478599,-1.296399494897657,-0.6032850761560397,0.1312216423404103,0.5291693761020567,3.0,6.0,0.0,0.3,0.0,0.0,0.0,75.0,0.0,4.0,8.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
Titanium,4.569300000000002,0.2484136720757545,-1.2542521565673688,-0.9334696992577584,0.191522496951055,2.4207030161684635,3.0,0.0,0.0,2.0,0.0,0.0,0.0,79.0,0.0,0.0,8.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,8.0,0.0,0.0,0.01,0.0,0.015,0.0,0.0,0.0,0.0
Titanium,4.629199999999998,-0.2115355389719668,0.0481366725931791,0.058634579340118,0.0712120962061506,2.339185058160479,5.0,4.0,0.0,0.3,0.0,0.0,0.0,83.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0125,0.04,0.0,0.0,0.0
Titanium,4.629199999999998,-0.2115355389719668,0.0481366725931791,0.058634579340118,0.0712120962061506,-0.5682887774576948,5.0,4.0,0.0,0.3,0.0,0.0,0.0,83.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0125,0.04,0.0,0.0,0.0
Titanium,4.541200000000002,-0.033207738474456,-1.5888455057942663,-1.3660076138024704,0.4091299288068705,0.0204520303777659,0.0,0.0,0.0,0.35,0.0,0.0,0.0,80.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0,0.0
Titanium,4.613199999999999,-0.4351302927369616,0.0185854360891324,0.0568476669349516,0.2072531546755672,-0.840015304150981,6.0,2.0,0.0,0.25,0.0,0.0,0.25,86.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
Titanium,4.549600000000002,0.290243449808601,0.0932902404762699,0.0639427603084067,1.1228356959376704,0.5186173293154549,8.35,0.0,0.0,0.3,0.0,0.0,0.0,88.185,0.0,0.0,0.75,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.75,0.0,0.0,0.0,0.0,0.015,0.05,0.0,0.0,0.0
Titanium,4.8732000000000015,-0.8494828843102598,0.0136552196225365,0.0095470444452503,0.3374680436173958,2.4207030161684635,5.0,2.0,0.0,1.0,0.0,0.0,0.0,82.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.520800000000005,-0.2819814243398804,-1.2967001178529365,-1.0451254464570592,-0.0549244740663484,-0.840015304150981,3.0,3.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.8732000000000015,-0.8494828843102598,0.0136552196225365,0.0095470444452503,0.3374680436173958,0.5729626346541112,5.0,2.0,0.0,1.0,0.0,0.0,0.0,82.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.611500000000001,-0.0177512572966858,-0.0555481846829727,0.0170363096727864,0.1341347271041995,-0.840015304150981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.611500000000001,-0.0177512572966858,-0.0555481846829727,0.0170363096727864,0.1341347271041995,-0.147203236592007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.549600000000002,0.290243449808601,0.0932902404762699,0.0639427603084067,1.1228356959376704,0.4836461253300158,8.35,0.0,0.0,0.3,0.0,0.0,0.0,88.185,0.0,0.0,0.75,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.75,0.0,0.0,0.0,0.0,0.015,0.05,0.0,0.0,0.0
Titanium,4.599599999999999,0.0008721812133126,-1.4048943194582926,-1.1816665767106624,0.1460783746357932,0.730654595645147,2.5,0.0,0.0,0.2,0.0,0.0,0.0,77.5,0.0,6.0,12.0,0.03,0.0,0.0,0.15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.05,0.005,0.0,0.0
Titanium,4.520800000000005,-0.2819814243398804,-1.2967001178529365,-1.0451254464570592,-0.0549244740663484,-0.0191294670105669,3.0,3.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.494400000000002,0.0699939973894245,-1.3005781539760526,-2.088183006725785,-1.242006515314536,-0.840015304150981,6.0,0.0,0.0,0.12,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.8,2.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,1.0
Titanium,4.663599999999998,-0.1642473535504672,-1.5918216730515404,-0.6096443820685443,0.2436667142230634,0.5186173293154549,2.0,0.0,0.0,0.2,0.0,0.0,0.0,73.5,0.0,11.0,11.5,0.03,0.0,0.0,0.15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.05,0.005,0.0,0.0
Titanium,4.520800000000005,-0.2819814243398804,-1.2967001178529365,-1.0451254464570592,-0.0549244740663484,0.5186173293154549,3.0,3.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.526800000000004,0.5196587036534764,0.0659936761368249,0.1594374614903922,0.6806294287929434,-0.600895960660876,6.0,0.0,0.35,0.35,0.0,0.0,0.0,82.895,0.0,0.0,5.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.04,0.0,0.0,0.0
Titanium,4.559600000000002,0.5512904464274232,0.1210377392486353,0.141883674921992,-0.1286255185904798,-0.5682887774576948,3.4,0.0,0.0,1.6,0.0,0.0,0.0,82.855,0.0,0.0,9.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.05,0.0,0.0,0.0
Titanium,4.642599999999999,0.0756523665478599,-1.296399494897657,-0.6032850761560397,0.1312216423404103,0.5291693761020567,3.0,6.0,0.0,0.3,0.0,0.0,0.0,75.0,0.0,4.0,8.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
Titanium,4.576100000000002,0.5774853989689102,0.150228228206346,0.2195355301759182,0.072377330111665,-0.30598210368977,6.0,0.0,0.5,0.5,0.0,0.0,0.0,85.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.549600000000002,0.290243449808601,0.0932902404762699,0.0639427603084067,1.1228356959376704,0.5729626346541112,8.35,0.0,0.0,0.3,0.0,0.0,0.0,88.185,0.0,0.0,0.75,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.75,0.0,0.0,0.0,0.0,0.015,0.05,0.0,0.0,0.0
Titanium,4.584699999999999,0.4568383759575318,0.1101551882674909,0.1703428827866289,-0.2055309563547855,-0.840015304150981,3.0,2.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.6491,0.0296774415900661,-1.481913920601088,-0.600341926312236,0.2232751208764839,-0.2965622507644085,3.0,11.0,0.0,0.35,0.0,0.0,0.0,73.0,0.0,0.0,13.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.08,0.0,0.0,0.0
Titanium,4.613199999999999,-0.4351302927369616,0.0185854360891324,0.0568476669349516,0.2072531546755672,-0.1651145434765259,6.0,2.0,0.0,0.25,0.0,0.0,0.25,86.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
Titanium,4.728500000000001,-0.1829086226088032,-0.0348352630641647,0.0102039975353851,0.1131605168048563,2.4207030161684635,0.0,0.0,0.0,0.25,0.0,0.0,0.0,97.877,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.2,0.0,0.0,0.0,0.0,0.013,0.25,0.0,0.0,0.0
Titanium,4.669099999999998,-0.1978787110222377,-0.0065466429722949,0.0227912187423667,0.2168663343960966,2.4207030161684635,6.0,0.0,0.0,0.25,0.0,0.0,0.0,86.0,0.0,4.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.05,0.0,2.0,0.0,0.0,0.0,0.0,0.0125,0.05,0.0,0.0,0.0
Titanium,4.485500000000002,0.0992424156181281,-1.2796247339930205,-1.961102000970123,-0.3575939810250833,-0.3710153190783744,6.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Titanium,4.703599999999998,-0.4590716254703603,-0.0573218601191261,0.0334864150497602,0.3631031895388353,-1.3834683575375537,6.5,0.0,0.0,0.25,0.0,0.0,0.06,84.065,0.0,3.6,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.05,0.0,1.8,0.0,0.0,0.0,0.0,0.015,0.05,0.0,0.0,0.0
Titanium,4.6491,0.0296774415900661,-1.481913920601088,-0.600341926312236,0.2232751208764839,-0.840015304150981,3.0,11.0,0.0,0.35,0.0,0.0,0.0,73.0,0.0,0.0,13.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.08,0.0,0.0,0.0
Titanium,4.6936,-0.8271088171508302,-1.2276169627295404,-1.4670469990651935,-0.3398241639659209,4.86624175640805,2.25,0.0,0.0,0.0,0.0,0.0,0.25,81.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Titanium,4.599599999999999,0.0008721812133126,-1.4048943194582926,-1.1816665767106624,0.1460783746357932,1.0620703827020277,2.5,0.0,0.0,0.2,0.0,0.0,0.0,77.5,0.0,6.0,12.0,0.03,0.0,0.0,0.15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.05,0.005,0.0,0.0
